"Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results.","Table S19. Stratified, interaction, latency, and model-performance results."
Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.,Subtable 1. Stratified residual models.
Strata type,Strata,Strata,Strata,Strata,Strata,N,N,N,N,N,Status,Status,Status,Status,Status,Term,Term,Term,Term,Term,Estimate,Estimate,Estimate,Estimate,Estimate,Conf low,Conf low,Conf low,Conf low,Conf low,Conf high,Conf high,Conf high,Conf high,Conf high,P value,P value,P value,P value,P value,P label
Environmental residual model,E1,E1,E1,Global complete case,Global complete case,Global complete case,Global complete case,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,161,161,161,161,0.003222114923497592,0.003222114923497592,0.003222114923497592,0.003222114923497592,-0.009395326659749292,-0.009395326659749292,-0.009395326659749292,-0.009395326659749292,193.44234235253023,193.44234235253023,193.44234235253023,193.44234235253023,205.7679598124681,205.7679598124681,205.7679598124681,205.7679598124681,205.7679598124681,0.774949004866333,0.774949004866333,0.774949004866333,0.774949004866333,0.08524675434898593,0.08524675434898593,0.08524675434898593,0.1686103523360466
Environmental residual model,E2,E2,E2,Non-high-income,Non-high-income,Non-high-income,Non-high-income,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,103,103,103,103,0.10243291530672417,0.10243291530672417,0.10243291530672417,0.10243291530672417,0.08448157361285857,0.08448157361285857,0.08448157361285857,0.08448157361285857,1.4983648301331458,1.4983648301331458,1.4983648301331458,1.4983648301331458,12.037280783051688,12.037280783051688,12.037280783051688,12.037280783051688,12.037280783051688,0.004501382253915517,0.004501382253915517,0.004501382253915517,0.004501382253915517,0.12550037538556091,0.12550037538556091,0.12550037538556091,0.15311889750130744
Environmental residual model,E3,E3,E3,Low/lower-middle income,Low/lower-middle income,Low/lower-middle income,Low/lower-middle income,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,58,58,58,58,0.11880364325828002,0.11880364325828002,0.11880364325828002,0.11880364325828002,0.08676013937676286,0.08676013937676286,0.08676013937676286,0.08676013937676286,-32.509725181160555,-32.509725181160555,-32.509725181160555,-32.509725181160555,-24.267953138974878,-24.267953138974878,-24.267953138974878,-24.267953138974878,-24.267953138974878,0.030867329303924055,0.030867329303924055,0.030867329303924055,0.030867329303924055,0.17948642924767544,0.17948642924767544,0.17948642924767544,0.22203803194079483
Environmental residual model,E4,E4,E4,High-income,High-income,High-income,High-income,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 + z PM2.5 2019 latency,57,57,57,57,0.017643940604556176,0.017643940604556176,0.017643940604556176,0.017643940604556176,-0.0187396171508305,-0.0187396171508305,-0.0187396171508305,-0.0187396171508305,118.39355786795295,118.39355786795295,118.39355786795295,118.39355786795295,126.56576293929115,126.56576293929115,126.56576293929115,126.56576293929115,126.56576293929115,0.6183880160250625,0.6183880160250625,0.6183880160250625,0.6183880160250625,0.9999999999999973,0.9999999999999973,0.9999999999999973,33.5420004706987
Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.,Subtable 5. Environmental interaction coefficients.
Term,Estimate,Estimate,Robust se,Robust se,Robust se,Robust se,Statistic,Statistic,Statistic,Statistic,Statistic,P value,P value,P value,Conf low,Conf low,Conf low,Conf low,Conf high,Conf high,Conf high,Conf high,Se type,Se type,Se type,Se type,Se note,Se note,Se note,Analysis family,Analysis family,Analysis family,Analysis family,Analysis family,Model id,Model id,Model id,Model id,Model label,Model label,Formula
(Intercept),-0.01582477829229277,-0.01582477829229277,0.07202709254075125,0.07202709254075125,0.07202709254075125,0.07202709254075125,-0.21970591528929867,-0.21970591528929867,-0.21970591528929867,-0.21970591528929867,-0.21970591528929867,0.826383791918484,0.826383791918484,0.826383791918484,-0.15699787967216522,-0.15699787967216522,-0.15699787967216522,-0.15699787967216522,0.12534832308757965,0.12534832308757965,0.12534832308757965,0.12534832308757965,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I1,I1,I1,I1,PM2.5 x high-income status,PM2.5 x high-income status,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * income binary
z PM2.5 2019 latency,-0.05936024745197193,-0.05936024745197193,0.04367518274944229,0.04367518274944229,0.04367518274944229,0.04367518274944229,-1.3591299157810606,-1.3591299157810606,-1.3591299157810606,-1.3591299157810606,-1.3591299157810606,0.1760422535575503,0.1760422535575503,0.1760422535575503,-0.14496360564087882,-0.14496360564087882,-0.14496360564087882,-0.14496360564087882,0.026243110736934964,0.026243110736934964,0.026243110736934964,0.026243110736934964,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I1,I1,I1,I1,PM2.5 x high-income status,PM2.5 x high-income status,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * income binary
income binaryNon-high-income,-0.014488250407959966,-0.014488250407959966,0.07658860027975242,0.07658860027975242,0.07658860027975242,0.07658860027975242,-0.18916980275183584,-0.18916980275183584,-0.18916980275183584,-0.18916980275183584,-0.18916980275183584,0.85020251741694,0.85020251741694,0.85020251741694,-0.1646019069562747,-0.1646019069562747,-0.1646019069562747,-0.1646019069562747,0.1356254061403548,0.1356254061403548,0.1356254061403548,0.1356254061403548,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I1,I1,I1,I1,PM2.5 x high-income status,PM2.5 x high-income status,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * income binary
z PM2.5 2019 latency:income binaryNon-high-income,0.1402618721792785,0.1402618721792785,0.049143566517774816,0.049143566517774816,0.049143566517774816,0.049143566517774816,2.8541248044857905,2.8541248044857905,2.8541248044857905,2.8541248044857905,2.8541248044857905,0.004894550413067762,0.004894550413067762,0.004894550413067762,0.04394048180443985,0.04394048180443985,0.04394048180443985,0.04394048180443985,0.23658326255411713,0.23658326255411713,0.23658326255411713,0.23658326255411713,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I1,I1,I1,I1,PM2.5 x high-income status,PM2.5 x high-income status,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * income binary
(Intercept),-3.6989228148609565,-3.6989228148609565,0.5812493646310595,0.5812493646310595,0.5812493646310595,0.5812493646310595,-6.36374513236466,-6.36374513236466,-6.36374513236466,-6.36374513236466,-6.36374513236466,2.0871021887409596e-9,2.0871021887409596e-9,2.0871021887409596e-9,-4.838171569537833,-4.838171569537833,-4.838171569537833,-4.838171569537833,-2.55967406018408,-2.55967406018408,-2.55967406018408,-2.55967406018408,HC1,HC1,HC1,HC1,HC3 covariance was unstable; HC1 robust standard errors are reported.,HC3 covariance was unstable; HC1 robust standard errors are reported.,HC3 covariance was unstable; HC1 robust standard errors are reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I2,I2,I2,I2,Clean-fuel deficit x high-income status,Clean-fuel deficit x high-income status,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * income binary
z clean fuel deficit 2020,-4.44242260763631,-4.44242260763631,0.7965023724032576,0.7965023724032576,0.7965023724032576,0.7965023724032576,-5.577412901147237,-5.577412901147237,-5.577412901147237,-5.577412901147237,-5.577412901147237,1.0520852198493941e-7,1.0520852198493941e-7,1.0520852198493941e-7,-6.0035672575466945,-6.0035672575466945,-6.0035672575466945,-6.0035672575466945,-2.881277957725925,-2.881277957725925,-2.881277957725925,-2.881277957725925,HC1,HC1,HC1,HC1,HC3 covariance was unstable; HC1 robust standard errors are reported.,HC3 covariance was unstable; HC1 robust standard errors are reported.,HC3 covariance was unstable; HC1 robust standard errors are reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I2,I2,I2,I2,Clean-fuel deficit x high-income status,Clean-fuel deficit x high-income status,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * income binary
income binaryNon-high-income,3.6825086847550104,3.6825086847550104,0.5819860595973382,0.5819860595973382,0.5819860595973382,0.5819860595973382,6.327486069516592,6.327486069516592,6.327486069516592,6.327486069516592,6.327486069516592,2.5166976252882078e-9,2.5166976252882078e-9,2.5166976252882078e-9,2.5418160079442274,2.5418160079442274,2.5418160079442274,2.5418160079442274,4.823201361565793,4.823201361565793,4.823201361565793,4.823201361565793,HC1,HC1,HC1,HC1,HC3 covariance was unstable; HC1 robust standard errors are reported.,HC3 covariance was unstable; HC1 robust standard errors are reported.,HC3 covariance was unstable; HC1 robust standard errors are reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I2,I2,I2,I2,Clean-fuel deficit x high-income status,Clean-fuel deficit x high-income status,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * income binary
z clean fuel deficit 2020:income binaryNon-high-income,4.467613401198649,4.467613401198649,0.7968792771383535,0.7968792771383535,0.7968792771383535,0.7968792771383535,5.606386725530303,5.606386725530303,5.606386725530303,5.606386725530303,5.606386725530303,9.155573898253981e-8,9.155573898253981e-8,9.155573898253981e-8,2.9057300180074757,2.9057300180074757,2.9057300180074757,2.9057300180074757,6.0294967843898215,6.0294967843898215,6.0294967843898215,6.0294967843898215,HC1,HC1,HC1,HC1,HC3 covariance was unstable; HC1 robust standard errors are reported.,HC3 covariance was unstable; HC1 robust standard errors are reported.,HC3 covariance was unstable; HC1 robust standard errors are reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I2,I2,I2,I2,Clean-fuel deficit x high-income status,Clean-fuel deficit x high-income status,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * income binary
(Intercept),-0.025085445589652637,-0.025085445589652637,0.02953130702008754,0.02953130702008754,0.02953130702008754,0.02953130702008754,-0.8494526020331313,-0.8494526020331313,-0.8494526020331313,-0.8494526020331313,-0.8494526020331313,0.3969066821482061,0.3969066821482061,0.3969066821482061,-0.08296680734902422,-0.08296680734902422,-0.08296680734902422,-0.08296680734902422,0.03279591616971894,0.03279591616971894,0.03279591616971894,0.03279591616971894,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I3,I3,I3,I3,PM2.5 x SDI,PM2.5 x SDI,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * z SDI
z PM2.5 2019 latency,0.027191934479020144,0.027191934479020144,0.02456469469392301,0.02456469469392301,0.02456469469392301,0.02456469469392301,1.1069518598880481,1.1069518598880481,1.1069518598880481,1.1069518598880481,1.1069518598880481,0.2699866247232916,0.2699866247232916,0.2699866247232916,-0.020954867121068955,-0.020954867121068955,-0.020954867121068955,-0.020954867121068955,0.07533873607910924,0.07533873607910924,0.07533873607910924,0.07533873607910924,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I3,I3,I3,I3,PM2.5 x SDI,PM2.5 x SDI,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * z SDI
z SDI,0.021813141353802846,0.021813141353802846,0.03640578663492784,0.03640578663492784,0.03640578663492784,0.03640578663492784,0.5991668734572883,0.5991668734572883,0.5991668734572883,0.5991668734572883,0.5991668734572883,0.5499143706177925,0.5499143706177925,0.5499143706177925,-0.04954220045065573,-0.04954220045065573,-0.04954220045065573,-0.04954220045065573,0.09316848315826141,0.09316848315826141,0.09316848315826141,0.09316848315826141,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I3,I3,I3,I3,PM2.5 x SDI,PM2.5 x SDI,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * z SDI
z PM2.5 2019 latency:z SDI,-0.05290853375813488,-0.05290853375813488,0.024388765443263568,0.024388765443263568,0.024388765443263568,0.024388765443263568,-2.1693813850978985,-2.1693813850978985,-2.1693813850978985,-2.1693813850978985,-2.1693813850978985,0.03153894450337319,0.03153894450337319,0.03153894450337319,-0.10071051402693147,-0.10071051402693147,-0.10071051402693147,-0.10071051402693147,-0.005106553489338292,-0.005106553489338292,-0.005106553489338292,-0.005106553489338292,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I3,I3,I3,I3,PM2.5 x SDI,PM2.5 x SDI,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * z SDI
(Intercept),-0.006892170624597094,-0.006892170624597094,0.0316747517709371,0.0316747517709371,0.0316747517709371,0.0316747517709371,-0.21759193803441096,-0.21759193803441096,-0.21759193803441096,-0.21759193803441096,-0.21759193803441096,0.8280296011574905,0.8280296011574905,0.8280296011574905,-0.06897468409563381,-0.06897468409563381,-0.06897468409563381,-0.06897468409563381,0.05519034284643962,0.05519034284643962,0.05519034284643962,0.05519034284643962,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I4,I4,I4,I4,Clean-fuel deficit x urbanisation,Clean-fuel deficit x urbanisation,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * z urbanisation
z clean fuel deficit 2020,0.008602881915735147,0.008602881915735147,0.03716781232893084,0.03716781232893084,0.03716781232893084,0.03716781232893084,0.23146054009314934,0.23146054009314934,0.23146054009314934,0.23146054009314934,0.23146054009314934,0.8172584259784592,0.8172584259784592,0.8172584259784592,-0.0642460302489693,-0.0642460302489693,-0.0642460302489693,-0.0642460302489693,0.0814517940804396,0.0814517940804396,0.0814517940804396,0.0814517940804396,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I4,I4,I4,I4,Clean-fuel deficit x urbanisation,Clean-fuel deficit x urbanisation,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * z urbanisation
z urbanisation,0.010457836218301639,0.010457836218301639,0.03567635359196701,0.03567635359196701,0.03567635359196701,0.03567635359196701,0.2931307481114425,0.2931307481114425,0.2931307481114425,0.2931307481114425,0.2931307481114425,0.7698093043816032,0.7698093043816032,0.7698093043816032,-0.059467816821953706,-0.059467816821953706,-0.059467816821953706,-0.059467816821953706,0.08038348925855698,0.08038348925855698,0.08038348925855698,0.08038348925855698,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I4,I4,I4,I4,Clean-fuel deficit x urbanisation,Clean-fuel deficit x urbanisation,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * z urbanisation
z clean fuel deficit 2020:z urbanisation,-0.017370822189866488,-0.017370822189866488,0.03297323042921595,0.03297323042921595,0.03297323042921595,0.03297323042921595,-0.5268159038028334,-0.5268159038028334,-0.5268159038028334,-0.5268159038028334,-0.5268159038028334,0.5990649788258757,0.5990649788258757,0.5990649788258757,-0.08199835383112974,-0.08199835383112974,-0.08199835383112974,-0.08199835383112974,0.04725670945139676,0.04725670945139676,0.04725670945139676,0.04725670945139676,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I4,I4,I4,I4,Clean-fuel deficit x urbanisation,Clean-fuel deficit x urbanisation,mortality-based smoking-adjusted burden residual ~ z clean fuel deficit 2020 * z urbanisation
(Intercept),-0.036810710937821865,-0.036810710937821865,0.035784939312619196,0.035784939312619196,0.035784939312619196,0.035784939312619196,-1.028664897716927,-1.028664897716927,-1.028664897716927,-1.028664897716927,-1.028664897716927,0.30528209578017595,0.30528209578017595,0.30528209578017595,-0.1069491919905555,-0.1069491919905555,-0.1069491919905555,-0.1069491919905555,0.03332777011491176,0.03332777011491176,0.03332777011491176,0.03332777011491176,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I5,I5,I5,I5,PM2.5 x WHO region,PM2.5 x WHO region,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * WHO region
z PM2.5 2019 latency,0.06379740055482463,0.06379740055482463,0.02790625152864761,0.02790625152864761,0.02790625152864761,0.02790625152864761,2.286132929366468,2.286132929366468,2.286132929366468,2.286132929366468,2.286132929366468,0.02363726392792676,0.02363726392792676,0.02363726392792676,0.009101147558675325,0.009101147558675325,0.009101147558675325,0.009101147558675325,0.11849365355097394,0.11849365355097394,0.11849365355097394,0.11849365355097394,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I5,I5,I5,I5,PM2.5 x WHO region,PM2.5 x WHO region,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * WHO region
WHO regionAmericas,-0.049392947504149735,-0.049392947504149735,0.09192171691073682,0.09192171691073682,0.09192171691073682,0.09192171691073682,-0.5373370859914872,-0.5373370859914872,-0.5373370859914872,-0.5373370859914872,-0.5373370859914872,0.5918257476143653,0.5918257476143653,0.5918257476143653,-0.22955951264919391,-0.22955951264919391,-0.22955951264919391,-0.22955951264919391,0.13077361764089443,0.13077361764089443,0.13077361764089443,0.13077361764089443,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I5,I5,I5,I5,PM2.5 x WHO region,PM2.5 x WHO region,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * WHO region
WHO regionEastern Mediterranean,-0.006088585072539496,-0.006088585072539496,0.05891827696319833,0.05891827696319833,0.05891827696319833,0.05891827696319833,-0.1033394964408508,-0.1033394964408508,-0.1033394964408508,-0.1033394964408508,-0.1033394964408508,0.917830649066627,0.917830649066627,0.917830649066627,-0.12156840792040823,-0.12156840792040823,-0.12156840792040823,-0.12156840792040823,0.10939123777532923,0.10939123777532923,0.10939123777532923,0.10939123777532923,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I5,I5,I5,I5,PM2.5 x WHO region,PM2.5 x WHO region,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * WHO region
WHO regionEuropean,0.07761724940019527,0.07761724940019527,0.07687800354951152,0.07687800354951152,0.07687800354951152,0.07687800354951152,1.0096158304918474,1.0096158304918474,1.0096158304918474,1.0096158304918474,1.0096158304918474,0.31429447302148056,0.31429447302148056,0.31429447302148056,-0.0730636375568473,-0.0730636375568473,-0.0730636375568473,-0.0730636375568473,0.22829813635723784,0.22829813635723784,0.22829813635723784,0.22829813635723784,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I5,I5,I5,I5,PM2.5 x WHO region,PM2.5 x WHO region,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * WHO region
WHO regionSouth-East Asia,0.04948684360895125,0.04948684360895125,0.10680426206651814,0.10680426206651814,0.10680426206651814,0.10680426206651814,0.4633414683220286,0.4633414683220286,0.4633414683220286,0.4633414683220286,0.4633414683220286,0.643786765140179,0.643786765140179,0.643786765140179,-0.15984951004142428,-0.15984951004142428,-0.15984951004142428,-0.15984951004142428,0.2588231972593268,0.2588231972593268,0.2588231972593268,0.2588231972593268,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I5,I5,I5,I5,PM2.5 x WHO region,PM2.5 x WHO region,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * WHO region
WHO regionWestern Pacific,0.07914230111884184,0.07914230111884184,0.16656882386453709,0.16656882386453709,0.16656882386453709,0.16656882386453709,0.4751327366230592,0.4751327366230592,0.4751327366230592,0.4751327366230592,0.4751327366230592,0.6353788990925472,0.6353788990925472,0.6353788990925472,-0.24733259365565086,-0.24733259365565086,-0.24733259365565086,-0.24733259365565086,0.40561719589333456,0.40561719589333456,0.40561719589333456,0.40561719589333456,HC3,HC3,HC3,HC3,HC3 robust standard errors reported.,HC3 robust standard errors reported.,HC3 robust standard errors reported.,Interaction model,Interaction model,Interaction model,Interaction model,Interaction model,I5,I5,I5,I5,PM2.5 x WHO region,PM2.5 x WHO region,mortality-based smoking-adjusted burden residual ~ z PM2.5 2019 latency * WHO region
