"Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments."
S8 M2,S8 M2,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,160,160,160,160,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,WHO region factorAmericas,WHO region: Americas,WHO region: Americas,WHO region: Americas,0.039044012305039594,0.039044012305039594,0.10760220635136467,0.10760220635136467,0.362855127501244,0.362855127501244,0.362855127501244,0.717230796380036,0.717,0.717,0.717,-0.17185631214363514,-0.17185631214363514,-0.17185631214363514,-0.17185631214363514,0.24994433675371433,0.24994433675371433,0.24994433675371433,0.24994433675371433,0.24994433675371433,HC1,HC1,HC1,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.
S8 M2,S8 M2,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,160,160,160,160,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,WHO region factorEastern Mediterranean,WHO region: Eastern Mediterranean,WHO region: Eastern Mediterranean,WHO region: Eastern Mediterranean,0.0189500817203329,0.0189500817203329,0.05741446462898647,0.05741446462898647,0.3300576229838377,0.3300576229838377,0.3300576229838377,0.7418231434098355,0.742,0.742,0.742,-0.09358226895248059,-0.09358226895248059,-0.09358226895248059,-0.09358226895248059,0.1314824323931464,0.1314824323931464,0.1314824323931464,0.1314824323931464,0.1314824323931464,HC1,HC1,HC1,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.
S8 M2,S8 M2,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,160,160,160,160,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,WHO region factorEuropean,WHO region: European,WHO region: European,WHO region: European,0.038163703313533366,0.038163703313533366,0.1131865486301583,0.1131865486301583,0.3371752542630736,0.3371752542630736,0.3371752542630736,0.7364624804624583,0.736,0.736,0.736,-0.1836819320015769,-0.1836819320015769,-0.1836819320015769,-0.1836819320015769,0.2600093386286436,0.2600093386286436,0.2600093386286436,0.2600093386286436,0.2600093386286436,HC1,HC1,HC1,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.
S8 M2,S8 M2,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,160,160,160,160,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,WHO region factorSouth-East Asia,WHO region: South-East Asia,WHO region: South-East Asia,WHO region: South-East Asia,0.045151060736354845,0.045151060736354845,0.10344988095700225,0.10344988095700225,0.43645348180846494,0.43645348180846494,0.43645348180846494,0.6631437841142707,0.663,0.663,0.663,-0.15761070593936954,-0.15761070593936954,-0.15761070593936954,-0.15761070593936954,0.24791282741207926,0.24791282741207926,0.24791282741207926,0.24791282741207926,0.24791282741207926,HC1,HC1,HC1,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.
S8 M2,S8 M2,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,160,160,160,160,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,WHO region factorWestern Pacific,WHO region: Western Pacific,WHO region: Western Pacific,WHO region: Western Pacific,0.054503024460477924,0.054503024460477924,0.14449396645254417,0.14449396645254417,0.37719931010668345,0.37719931010668345,0.37719931010668345,0.7065658135660304,0.707,0.707,0.707,-0.22870514978650866,-0.22870514978650866,-0.22870514978650866,-0.22870514978650866,0.3377111987074645,0.3377111987074645,0.3377111987074645,0.3377111987074645,0.3377111987074645,HC1,HC1,HC1,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.
Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.,Subtable 8. Hsa eb typology lm fit.
Model id,Model id,Model id,Model id,Outcome,Outcome,Outcome,Outcome,Outcome,Formula,Formula,Formula,Formula,Formula,Formula,N,N,N,R-squared,R-squared,R-squared,R-squared,Adjusted R-squared,Adjusted R-squared,Sigma,Sigma,Sigma,Sigma,AIC,AIC,AIC,BIC,BIC,BIC,BIC,BIC,BIC,F statistic,F statistic,F statistic,F statistic,F statistic,F p value,F p value,F p value,F p value
S8 M1,S8 M1,S8 M1,S8 M1,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,160,160,160,0.02333517623532359,0.02333517623532359,0.02333517623532359,0.02333517623532359,-0.04925477688232127,-0.04925477688232127,0.44421320139341797,0.44421320139341797,0.44421320139341797,0.44421320139341797,207.92227647593498,207.92227647593498,207.92227647593498,247.89953607397473,247.89953607397473,247.89953607397473,247.89953607397473,247.89953607397473,247.89953607397473,0.321465646871335,0.321465646871335,0.321465646871335,0.321465646871335,0.321465646871335,0.9801976360923164,0.9801976360923164,0.9801976360923164,0.9801976360923164
S8 M2,S8 M2,S8 M2,S8 M2,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,YLL-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,160,160,160,0.011058963878556854,0.011058963878556854,0.011058963878556854,0.011058963878556854,-0.06244341042776669,-0.06244341042776669,0.5167687124133911,0.5167687124133911,0.5167687124133911,0.5167687124133911,256.33532580084216,256.33532580084216,256.33532580084216,296.3125853988819,296.3125853988819,296.3125853988819,296.3125853988819,296.3125853988819,296.3125853988819,0.15045723329246852,0.15045723329246852,0.15045723329246852,0.15045723329246852,0.15045723329246852,0.9993120751155714,0.9993120751155714,0.9993120751155714,0.9993120751155714
Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.,Subtable 9. Country current exposure typology.
ISO3,Country,Country,Country,WHO region,WHO region,Income group,Income group,Income group,Female smoking 2022,Female smoking 2022,Female smoking 2022,Clean fuel deficit,Clean fuel deficit,Clean fuel deficit,PM2.5 2019,PM2.5 2019,Typology complete,High female smoking 2022,High clean fuel deficit,High clean fuel deficit,High clean fuel deficit,High PM2.5 2019,High exposure count,Exposure typology,Exposure typology,Exposure typology,Exposure subtype,Dominant exposure dimension,Female LC mort 2021,Female LC mort 2021,Female LC YLL 2021,Female LC YLL 2021,Female LC YLL 2021,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,Urbanisation,Urbanisation,HDI,HDI,HDI,SDI
AFG,Afghanistan,Afghanistan,Afghanistan,Eastern Mediterranean,Eastern Mediterranean,Low-income,Low-income,Low-income,2,2,2,65.4,65.4,65.4,62.48616,62.48616,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,double exposure,double exposure,double exposure,energy poverty + ambient pollution,ambient pollution,1.7232654094696045,1.7232654094696045,57.56581115722656,57.56581115722656,57.56581115722656,0.3372795609496559,0.3372795609496559,0.3372795609496559,0.26837737465830136,0.26837737465830136,0.26837737465830136,25.3478620272481,25.3478620272481,0.4729999899864197,0.4729999899864197,0.4729999899864197,0.337199998
AGO,Angola,Angola,Angola,African,African,Lower-middle-income,Lower-middle-income,Lower-middle-income,NA,NA,NA,50.6,50.6,50.6,27.16477,27.16477,FALSE,NA,NA,NA,NA,NA,NA,insufficient data,insufficient data,insufficient data,insufficient data,NA,0.8044400215148926,0.8044400215148926,23.3895206451416,23.3895206451416,23.3895206451416,NA,NA,NA,NA,NA,NA,68.2524163556969,68.2524163556969,0.5899999737739563,0.5899999737739563,0.5899999737739563,0.453721949
ALB,Albania,Albania,Albania,European,European,Upper-middle-income,Upper-middle-income,Upper-middle-income,6,6,6,16.599999999999994,16.599999999999994,16.599999999999994,16.27997,16.27997,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,15.06342887878418,15.06342887878418,345.5658874511719,345.5658874511719,345.5658874511719,-0.20197138954932423,-0.20197138954932423,-0.20197138954932423,-0.17052648293357403,-0.17052648293357403,-0.17052648293357403,57.5077187031778,57.5077187031778,0.7850000262260437,0.7850000262260437,0.7850000262260437,0.706849791
AND,Andorra,Andorra,Andorra,European,European,High-income,High-income,High-income,37.9,37.9,37.9,0,0,0,8.52423,8.52423,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,9.249778747558594,9.249778747558594,207.49037170410156,207.49037170410156,207.49037170410156,-0.9840524831676408,-0.9840524831676408,-0.9840524831676408,-1.0834127859795233,-1.0834127859795233,-1.0834127859795233,88.6627318165299,88.6627318165299,NA,NA,NA,0.869444113
ARE,United Arab Emirates,United Arab Emirates,United Arab Emirates,Eastern Mediterranean,Eastern Mediterranean,High-income,High-income,High-income,2.6,2.6,2.6,0,0,0,41.7495,41.7495,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,single exposure,single exposure,single exposure,ambient-pollution-dominant,ambient pollution,1.7312151193618774,1.7312151193618774,45.983909606933594,45.983909606933594,45.983909606933594,-0.0459190178696838,-0.0459190178696838,-0.0459190178696838,-0.0310282019710102,-0.0310282019710102,-0.0310282019710102,85.3571908511355,85.3571908511355,NA,NA,NA,0.849317734
ARG,Argentina,Argentina,Argentina,Americas,Americas,Upper-middle-income,Upper-middle-income,Upper-middle-income,19.1,19.1,19.1,0.09999999999999432,0.09999999999999432,0.09999999999999432,12.04087,12.04087,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,15.430620193481444,15.430620193481444,329.0475769042969,329.0475769042969,329.0475769042969,-0.2253259826954922,-0.2253259826954922,-0.2253259826954922,-0.24663475807405297,-0.24663475807405297,-0.24663475807405297,92.0292776175651,92.0292776175651,0.843999981880188,0.843999981880188,0.843999981880188,0.723122973
ARM,Armenia,Armenia,Armenia,European,European,Upper-middle-income,Upper-middle-income,Upper-middle-income,1.5,1.5,1.5,1.5,1.5,1.5,34.12674,34.12674,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,single exposure,single exposure,single exposure,ambient-pollution-dominant,ambient pollution,16.218360900878906,16.218360900878906,359.1128845214844,359.1128845214844,359.1128845214844,0.2356085383902847,0.2356085383902847,0.2356085383902847,0.25690013294035224,0.25690013294035224,0.25690013294035224,65.3572875314441,65.3572875314441,0.7739999890327454,0.7739999890327454,0.7739999890327454,0.701833194
ATG,Antigua and Barbuda,Antigua and Barbuda,Antigua and Barbuda,Americas,Americas,High-income,High-income,High-income,NA,NA,NA,0,0,0,8.29693,8.29693,FALSE,NA,NA,NA,NA,NA,NA,insufficient data,insufficient data,insufficient data,insufficient data,NA,3.1846892833709717,3.1846892833709717,87.60582733154297,87.60582733154297,87.60582733154297,NA,NA,NA,NA,NA,NA,24.574983819566,24.574983819566,NA,NA,NA,0.749886887
AUS,Australia,Australia,Australia,Western Pacific,Western Pacific,High-income,High-income,High-income,10.9,10.9,10.9,0,0,0,8.93323,8.93323,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,28.835603713989254,28.835603713989254,551.964111328125,551.964111328125,551.964111328125,-0.26930334429223624,-0.26930334429223624,-0.26930334429223624,-0.33963406495783816,-0.33963406495783816,-0.33963406495783816,87.2353407632761,87.2353407632761,0.9490000009536744,0.9490000009536744,0.9490000009536744,0.844252814
AUT,Austria,Austria,Austria,European,European,High-income,High-income,High-income,24,24,24,0,0,0,11.50796,11.50796,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,39.77345275878906,39.77345275878906,831.45257568359375,831.45257568359375,831.45257568359375,0.13152469527476995,0.13152469527476995,0.13152469527476995,0.1709283940011526,0.1709283940011526,0.1709283940011526,68.773601700253,68.773601700253,0.9200000166893004,0.9200000166893004,0.9200000166893004,0.853837004
AZE,Azerbaijan,Azerbaijan,Azerbaijan,European,European,Upper-middle-income,Upper-middle-income,Upper-middle-income,0.1,0.1,0.1,1.5999999999999943,1.5999999999999943,1.5999999999999943,24.64286,24.64286,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,single exposure,single exposure,single exposure,ambient-pollution-dominant,ambient pollution,5.006974220275879,5.006974220275879,134.05526733398438,134.05526733398438,134.05526733398438,0.08573674536636525,0.08573674536636525,0.08573674536636525,0.05976068175121192,0.05976068175121192,0.05976068175121192,58.3659969744818,58.3659969744818,0.7379999756813049,0.7379999756813049,0.7379999756813049,0.694851274
BDI,Burundi,Burundi,Burundi,African,African,Low-income,Low-income,Low-income,1.8,1.8,1.8,99.9,99.9,99.9,27.99587,27.99587,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,double exposure,double exposure,double exposure,energy poverty + ambient pollution,energy poverty,1.2635455131530762,1.2635455131530762,38.738426208496094,38.738426208496094,38.738426208496094,0.2781192999342074,0.2781192999342074,0.2781192999342074,0.2330544580377759,0.2330544580377759,0.2330544580377759,21.1108861865354,21.1108861865354,0.4189999997615814,0.4189999997615814,0.4189999997615814,0.289374365
BEL,Belgium,Belgium,Belgium,European,European,High-income,High-income,High-income,22,22,22,0,0,0,11.25612,11.25612,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,34.581539154052734,34.581539154052734,730.04766845703125,730.04766845703125,730.04766845703125,0.1202409507019867,0.1202409507019867,0.1202409507019867,0.21439082256618905,0.21439082256618905,0.21439082256618905,87.4305564090635,87.4305564090635,0.9380000233650208,0.9380000233650208,0.9380000233650208,0.853654016
BEN,Benin,Benin,Benin,African,African,Lower-middle-income,Lower-middle-income,Lower-middle-income,1.2,1.2,1.2,94.3,94.3,94.3,31.51453,31.51453,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,double exposure,double exposure,double exposure,energy poverty + ambient pollution,energy poverty,0.5707875490188599,0.5707875490188599,16.92435073852539,16.92435073852539,16.92435073852539,0.02490016671127952,0.02490016671127952,0.02490016671127952,6.131047504683677e-4,6.131047504683677e-4,6.131047504683677e-4,50.1961807561354,50.1961807561354,0.5019999742507935,0.5019999742507935,0.5019999742507935,0.373486574
BFA,Burkina Faso,Burkina Faso,Burkina Faso,African,African,Low-income,Low-income,Low-income,2.5,2.5,2.5,86.5,86.5,86.5,40.74491,40.74491,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,double exposure,double exposure,double exposure,energy poverty + ambient pollution,energy poverty,1.633296012878418,1.633296012878418,49.75926208496094,49.75926208496094,49.75926208496094,0.10603683125729645,0.10603683125729645,0.10603683125729645,0.09849277711224404,0.09849277711224404,0.09849277711224404,26.8114307743017,26.8114307743017,0.4449999928474426,0.4449999928474426,0.4449999928474426,0.285118402
BGD,Bangladesh,Bangladesh,Bangladesh,South-East Asia,South-East Asia,Lower-middle-income,Lower-middle-income,Lower-middle-income,0.5,0.5,0.5,75.4,75.4,75.4,45.98906,45.98906,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,double exposure,double exposure,double exposure,energy poverty + ambient pollution,ambient pollution,3.56744647026062,3.56744647026062,105.38642120361328,105.38642120361328,105.38642120361328,0.00967209550366056,0.00967209550366056,0.00967209550366056,0.01162973960763052,0.01162973960763052,0.01162973960763052,31.3992156886061,31.3992156886061,0.6620000004768372,0.6620000004768372,0.6620000004768372,0.492420885
BGR,Bulgaria,Bulgaria,Bulgaria,European,European,High-income,High-income,High-income,38.7,38.7,38.7,NA,NA,NA,17.29031,17.29031,FALSE,NA,NA,NA,NA,NA,NA,insufficient data,insufficient data,insufficient data,insufficient data,NA,25.14421272277832,25.14421272277832,595.59771728515625,595.59771728515625,595.59771728515625,-0.6594396269665531,-0.6594396269665531,-0.6594396269665531,-0.5172829176720025,-0.5172829176720025,-0.5172829176720025,73.346765618041,73.346765618041,0.7960000038146973,0.7960000038146973,0.7960000038146973,0.768150939
BHR,Bahrain,Bahrain,Bahrain,Eastern Mediterranean,Eastern Mediterranean,High-income,High-income,High-income,5.1,5.1,5.1,0,0,0,51.81722,51.81722,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,single exposure,single exposure,single exposure,ambient-pollution-dominant,ambient pollution,4.158347129821777,4.158347129821777,109.3041000366211,109.3041000366211,109.3041000366211,-0.06489946441172406,-0.06489946441172406,-0.06489946441172406,-0.01737101178472634,-0.01737101178472634,-0.01737101178472634,100,100,NA,NA,NA,0.753043204
BHS,Bahamas,Bahamas,Bahamas,Americas,Americas,High-income,High-income,High-income,2.1,2.1,2.1,0,0,0,5.19903,5.19903,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,low exposure,low exposure,low exposure,low exposure,none,5.285394191741943,5.285394191741943,129.78656005859375,129.78656005859375,129.78656005859375,-0.4995089745217766,-0.4995089745217766,-0.4995089745217766,-0.4382703439698522,-0.4382703439698522,-0.4382703439698522,81.4784235345083,81.4784235345083,NA,NA,NA,0.805020668
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Bosnia and Herzegovina,European,European,Upper-middle-income,Upper-middle-income,Upper-middle-income,30.9,30.9,30.9,59.8,59.8,59.8,26.19402,26.19402,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,triple exposure,triple exposure,triple exposure,triple exposure,tobacco,27.486019134521484,27.486019134521484,650.7081298828125,650.7081298828125,650.7081298828125,-0.342721231742829,-0.342721231742829,-0.342721231742829,-0.16969702074467466,-0.16969702074467466,-0.16969702074467466,50.4899479477034,50.4899479477034,0.7760000228881836,0.7760000228881836,0.7760000228881836,0.723077893
BLR,Belarus,Belarus,Belarus,European,European,Upper-middle-income,Upper-middle-income,Upper-middle-income,11.3,11.3,11.3,0.29999999999999716,0.29999999999999716,0.29999999999999716,15.48201,15.48201,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,single exposure,single exposure,single exposure,tobacco-dominant,tobacco,9.02685260772705,9.02685260772705,200.91603088378903,200.91603088378903,200.91603088378903,-0.6552659476174084,-0.6552659476174084,-0.6552659476174084,-0.7242690239946407,-0.7242690239946407,-0.7242690239946407,78.131086803694,78.131086803694,0.8009999990463257,0.8009999990463257,0.8009999990463257,0.784484711
