Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.,Table S16. Exposure replacement and typology threshold sensitivity.
Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.,Subtable 1. Exposure replacement coefficients.
Term,Estimate,Estimate,Estimate,Robust se,Robust se,Statistic,Statistic,Statistic,P value,P value,Conf low,Conf low,Conf low,Conf high,Conf high,Se type,Se type,Se note,Se note,Se note,Sensitivity domain,Sensitivity domain,Model id,Model id,Model id,Model label,Model label,N,N,N,Formula
CHL,CHL,Chile,Chile,Chile,Chile,Chile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,triple exposure,triple exposure,triple exposure,triple exposure,3,3,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CHN,CHN,China,China,China,China,China,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CIV,CIV,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
CMR,CMR,Cameroon,Cameroon,Cameroon,Cameroon,Cameroon,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
COD,COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Democratic Republic of the Congo,Democratic Republic of the Congo,Democratic Republic of the Congo,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
COG,COG,Congo,Congo,Congo,Congo,Congo,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
COK,COK,Cook Islands,Cook Islands,Cook Islands,Cook Islands,Cook Islands,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
COL,COL,Colombia,Colombia,Colombia,Colombia,Colombia,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
COM,COM,Comoros,Comoros,Comoros,Comoros,Comoros,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
CPV,CPV,Cabo Verde,Cabo Verde,Cabo Verde,Cabo Verde,Cabo Verde,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CRI,CRI,Costa Rica,Costa Rica,Costa Rica,Costa Rica,Costa Rica,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CUB,CUB,Cuba,Cuba,Cuba,Cuba,Cuba,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CYP,CYP,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,triple exposure,triple exposure,triple exposure,triple exposure,3,3,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CZE,CZE,Czechia,Czechia,Czechia,Czechia,Czechia,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,triple exposure,triple exposure,triple exposure,triple exposure,3,3,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
DEU,DEU,Germany,Germany,Germany,Germany,Germany,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
DJI,DJI,Djibouti,Djibouti,Djibouti,Djibouti,Djibouti,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
DMA,DMA,Dominica,Dominica,Dominica,Dominica,Dominica,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DNK,DNK,Denmark,Denmark,Denmark,Denmark,Denmark,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
DOM,DOM,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DZA,DZA,Algeria,Algeria,Algeria,Algeria,Algeria,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
ECU,ECU,Ecuador,Ecuador,Ecuador,Ecuador,Ecuador,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
EGY,EGY,Egypt,Egypt,Egypt,Egypt,Egypt,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
ERI,ERI,Eritrea,Eritrea,Eritrea,Eritrea,Eritrea,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ESP,ESP,Spain,Spain,Spain,Spain,Spain,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,double exposure,double exposure,double exposure,double exposure,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
EST,EST,Estonia,Estonia,Estonia,Estonia,Estonia,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,double exposure,double exposure,double exposure,double exposure,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ETH,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,Ethiopia,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FIN,FIN,Finland,Finland,Finland,Finland,Finland,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FJI,FJI,Fiji,Fiji,Fiji,Fiji,Fiji,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,double exposure,double exposure,double exposure,double exposure,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FRA,FRA,France,France,France,France,France,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,double exposure,double exposure,double exposure,double exposure,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FSM,FSM,Micronesia (Federated States of),Micronesia (Federated States of),Micronesia (Federated States of),Micronesia (Federated States of),Micronesia (Federated States of),income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GAB,GAB,Gabon,Gabon,Gabon,Gabon,Gabon,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
GBR,GBR,The United Kingdom,The United Kingdom,The United Kingdom,The United Kingdom,The United Kingdom,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GEO,GEO,Georgia,Georgia,Georgia,Georgia,Georgia,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GHA,GHA,Ghana,Ghana,Ghana,Ghana,Ghana,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
GIN,GIN,Guinea,Guinea,Guinea,Guinea,Guinea,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GMB,GMB,Gambia,Gambia,Gambia,Gambia,Gambia,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
GNB,GNB,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GNQ,GNQ,Equatorial Guinea,Equatorial Guinea,Equatorial Guinea,Equatorial Guinea,Equatorial Guinea,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GRC,GRC,Greece,Greece,Greece,Greece,Greece,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,triple exposure,triple exposure,triple exposure,triple exposure,3,3,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GRD,GRD,Grenada,Grenada,Grenada,Grenada,Grenada,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GTM,GTM,Guatemala,Guatemala,Guatemala,Guatemala,Guatemala,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
GUY,GUY,Guyana,Guyana,Guyana,Guyana,Guyana,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
HND,HND,Honduras,Honduras,Honduras,Honduras,Honduras,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HRV,HRV,Croatia,Croatia,Croatia,Croatia,Croatia,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,triple exposure,triple exposure,triple exposure,triple exposure,3,3,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HTI,HTI,Haiti,Haiti,Haiti,Haiti,Haiti,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
HUN,HUN,Hungary,Hungary,Hungary,Hungary,Hungary,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,triple exposure,triple exposure,triple exposure,triple exposure,3,3,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IDN,IDN,Indonesia,Indonesia,Indonesia,Indonesia,Indonesia,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IND,IND,India,India,India,India,India,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
IRL,IRL,Ireland,Ireland,Ireland,Ireland,Ireland,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
IRN,IRN,Iran (Islamic Republic of),Iran (Islamic Republic of),Iran (Islamic Republic of),Iran (Islamic Republic of),Iran (Islamic Republic of),income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
IRQ,IRQ,Iraq,Iraq,Iraq,Iraq,Iraq,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
ISL,ISL,Iceland,Iceland,Iceland,Iceland,Iceland,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ISR,ISR,Israel,Israel,Israel,Israel,Israel,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ITA,ITA,Italy,Italy,Italy,Italy,Italy,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
JAM,JAM,Jamaica,Jamaica,Jamaica,Jamaica,Jamaica,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JOR,JOR,Jordan,Jordan,Jordan,Jordan,Jordan,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JPN,JPN,Japan,Japan,Japan,Japan,Japan,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
KAZ,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
KEN,KEN,Kenya,Kenya,Kenya,Kenya,Kenya,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KGZ,KGZ,Kyrgyzstan,Kyrgyzstan,Kyrgyzstan,Kyrgyzstan,Kyrgyzstan,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,double exposure,double exposure,double exposure,double exposure,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
KHM,KHM,Cambodia,Cambodia,Cambodia,Cambodia,Cambodia,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIR,KIR,Kiribati,Kiribati,Kiribati,Kiribati,Kiribati,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,double exposure,double exposure,double exposure,double exposure,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
KNA,KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,Saint Kitts and Nevis,Saint Kitts and Nevis,Saint Kitts and Nevis,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
KOR,KOR,Republic of Korea,Republic of Korea,Republic of Korea,Republic of Korea,Republic of Korea,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
KWT,KWT,Kuwait,Kuwait,Kuwait,Kuwait,Kuwait,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,double exposure,double exposure,double exposure,double exposure,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LAO,LAO,Lao People's Democratic Republic,Lao People's Democratic Republic,Lao People's Democratic Republic,Lao People's Democratic Republic,Lao People's Democratic Republic,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,double exposure,double exposure,double exposure,double exposure,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
LBN,LBN,Lebanon,Lebanon,Lebanon,Lebanon,Lebanon,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE
LBR,LBR,Liberia,Liberia,Liberia,Liberia,Liberia,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
LBY,LBY,Libya,Libya,Libya,Libya,Libya,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,insufficient data,insufficient data,insufficient data,insufficient data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
LCA,LCA,Saint Lucia,Saint Lucia,Saint Lucia,Saint Lucia,Saint Lucia,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LKA,LKA,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LSO,LSO,Lesotho,Lesotho,Lesotho,Lesotho,Lesotho,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,low exposure,low exposure,low exposure,low exposure,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LTU,LTU,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,single exposure,single exposure,single exposure,single exposure,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
LUX,LUX,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,income-specific tertile,double exposure,double exposure,double exposure,double exposure,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
